"Customer AWS Account Number","Product Title","Product Id","Product Code","Subscription Start Date","Offer ID","Offer Visibility","Solution Title","Solution ID","Payer Reference ID"
"5041-1674-8353","Informatica Enterprise Data Preparation -Bastion","92fae392-02a2-4ef4-8c92-9514b4382a9a","8p98mkhe5k1e2ibbb1617eqvu","2020-03-25","offer-4j6oolr3mhkue","Public","Informatica Enterprise Data Preparation","0afc7704-c1c0-4304-82b6-7666e0bc8c75","JzMoQ5QAo9Q"
"5046-2623-2627","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-11-14","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","bPMPjAb7Kzq"
"5046-2623-2627","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-11-14","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","bPMPjAb7Kzq"
"5046-2623-2627","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-11-14","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","bPMPjAb7Kzq"
"5055-3015-6152","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-04-11","9jm3n4pl2h59tpnsrilkg190w","Public","","","Vmabd3QhwQ"
"5073-0753-6379","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-02-02","6v1zb9yrtsigaykmxgr2y7557","Public","","","RKLYc5Eh3tD"
"5076-1189-7035","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-08-05","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","LebvAGNPRJy"
"5076-1189-7035","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-08-05","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","LebvAGNPRJy"
"5076-1189-7035","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-08-05","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","LebvAGNPRJy"
"5077-0731-9576","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-01-26","c5h4rsrjctqqjg1udtyxxekac","Public","","","JaUrctZvzKk"
"5112-9668-3960","Informatica Intelligent Cloud Services Secure Agent Windows (BYOL)","215b1383-16d0-4c02-bff2-22910f6cf62b","1z39kfmcs0y09y643qvb8pwrv","2020-01-29","1z39kfmcs0y09y643qvb8pwrv","Public","","","5CsA6Czw8mS"
"5112-9668-3960","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2020-01-29","1u5zklci5o5f4oglizbnsyt1f","Public","","","5CsA6Czw8mS"
"5123-9696-9490","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-09-25","ca1ah6au715l3h594zaw0hnd4","Public","","","Ey3nvjhiWft"
"5137-9760-2315","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-12-18","ca1ah6au715l3h594zaw0hnd4","Public","","","LpaE9QrQeUy"
"5164-7383-8419","Informatica PowerCenter For Red Hat Linux (BYOL)","04f08e4e-14f2-4ac5-989b-c8fd9cca78bc","aj03qvcbozufu56ew0u6rd18","2020-03-30","offer-xapgcenbipixa","Public","Informatica PowerCenter","43d46f61-bf29-4c69-a6f1-fb1f44fb9523","gnR4LB5HV21"
"5164-7383-8419","Informatica PowerCenter For Red Hat Linux (BYOL)","d1b20542-fa4d-45fd-a789-a0af476a4fea","cex5qfymsmrd5bgkxmdrxkzxm","2020-02-11","offer-e3vtdc2uhqa24","Public","Informatica PowerCenter","d3db204c-d390-476b-ae87-e4dc567ffefb","gnR4LB5HV21"
"5164-7383-8419","Informatica PowerCenter For Windows (BYOL)","e763105f-570f-4fab-801c-b255825c5d0d","dp5h2ve0q5lhriobf38bhu0wd","2020-03-30","offer-xapgcenbipixa","Public","Informatica PowerCenter","43d46f61-bf29-4c69-a6f1-fb1f44fb9523","gnR4LB5HV21"
"5164-7383-8419","Informatica PowerCenter For Windows (BYOL)","c05151e0-bdc9-4545-8a24-fdc2232d9a66","bdvtum8pzdo88s0gt8pep0hnq","2020-02-11","offer-e3vtdc2uhqa24","Public","Informatica PowerCenter","d3db204c-d390-476b-ae87-e4dc567ffefb","gnR4LB5HV21"
"5167-6399-7660","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-03-20","6rw8j5r6act8h2gebd9t58tgv","Public","","","gMSftJYKJPL"
"5196-2248-3922","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2019-02-27","6v1zb9yrtsigaykmxgr2y7557","Public","","","j5Ejm3UB2sT"
"5197-6520-8543","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-07-11","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","gnR4LB5HV21"
"5197-6520-8543","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-01-24","aj2unw04iokvt8qfnv02nq485","Public","","","gnR4LB5HV21"
"5197-6520-8543","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-08-08","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"5197-6520-8543","Informatica Intelligent Cloud Services for Amazon S3 (Windows)","7b517034-1b8c-421e-95f1-342aa32e3f71","7atqwpehdvbkluv3ixp4u8fox","2017-03-30","7atqwpehdvbkluv3ixp4u8fox","Public","","","gnR4LB5HV21"
"5197-6520-8543","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-07-11","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","gnR4LB5HV21"
"5197-6520-8543","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-11-16","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"5197-6520-8543","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2019-01-30","6v1zb9yrtsigaykmxgr2y7557","Public","","","gnR4LB5HV21"
"5197-6520-8543","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-08-08","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"5197-6520-8543","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2018-07-19","av5vh3shzny6l5b8xrh9a9y3q","Public","","","gnR4LB5HV21"
"5197-6520-8543","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-02-02","aiuhmjnu9qqdkztzj54s7nh15","Public","","","gnR4LB5HV21"
"5197-6520-8543","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-08-08","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"5197-6520-8543","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-11-16","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"5197-6520-8543","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-10-16","6rw8j5r6act8h2gebd9t58tgv","Public","","","gnR4LB5HV21"
"5204-9576-0791","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-11-22","9jm3n4pl2h59tpnsrilkg190w","Public","","","Q6qswVSVc2u"
"5205-8313-2443","Vibe Data Stream for Machine Data","1c1b8717-d4ec-4351-b54c-2f10289b825a","1nwl5t5nxb38fu0ishezv4va2","2014-12-04","1nwl5t5nxb38fu0ishezv4va2","Public","","","n2DjRNmk4q"
"5244-1640-9401","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-02-02","6v1zb9yrtsigaykmxgr2y7557","Public","","","RKLYc5Eh3tD"
"5260-3778-1044","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-10-14","aiuhmjnu9qqdkztzj54s7nh15","Public","","","QALKcVf2Q6H"
"5301-9175-8819","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-12-15","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","Q23cdDKcHSb"
"5301-9175-8819","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-12-15","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","Q23cdDKcHSb"
"5301-9175-8819","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-12-15","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","Q23cdDKcHSb"
"5337-3106-2117","Informatica Intelligent Cloud Services for Amazon RDS (Windows)","ea5b0496-a0a5-4fc6-afab-4f9bc2fc5702","dvh8pklkuu3yo1wk8kjqgenlu","2017-11-22","dvh8pklkuu3yo1wk8kjqgenlu","Public","","","DmTTD5t3thX"
"5337-3106-2117","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-02-01","6rw8j5r6act8h2gebd9t58tgv","Public","","","DmTTD5t3thX"
"5337-3106-2117","Informatica Intelligent Cloud Services for Amazon RDS (Linux)","48243d1e-7e6c-418b-bb1a-97db2efb6f35","49r5o15wy6oqzzr1zrltstr91","2017-11-24","49r5o15wy6oqzzr1zrltstr91","Public","","","DmTTD5t3thX"
"5337-3106-2117","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-08-19","6v1zb9yrtsigaykmxgr2y7557","Public","","","DmTTD5t3thX"
"5348-2689-2788","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-07-30","ca1ah6au715l3h594zaw0hnd4","Public","","","NvQoRSesu3d"
"5362-9585-4380","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-02-21","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","BqHJAN1NtpB"
"5362-9585-4380","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-02-21","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","BqHJAN1NtpB"
"5388-9961-5741","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-09-22","6rw8j5r6act8h2gebd9t58tgv","Public","","","VUX5gSEb2jP"
"5404-4969-2096","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-12-18","aiuhmjnu9qqdkztzj54s7nh15","Public","","","DN22RopEcBt"
"5404-4969-2096","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-12-18","9jm3n4pl2h59tpnsrilkg190w","Public","","","DN22RopEcBt"
"5426-0526-7262","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-12-15","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","dkKDToiCZ5r"
"5426-0526-7262","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-12-15","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","dkKDToiCZ5r"
"5426-0526-7262","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-12-15","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","dkKDToiCZ5r"
"5431-6288-4131","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-07-03","c5h4rsrjctqqjg1udtyxxekac","Public","","","9LXWgUrEhH7"
"5431-6288-4131","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-05-24","aiuhmjnu9qqdkztzj54s7nh15","Public","","","9LXWgUrEhH7"
"5434-6311-6864","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-10-11","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"5434-6311-6864","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-01-26","c5h4rsrjctqqjg1udtyxxekac","Public","","","gnR4LB5HV21"
"5434-6311-6864","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-10-11","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"5473-7403-6083","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-02-24","6rw8j5r6act8h2gebd9t58tgv","Public","","","MyzcovKaAP7"
"5476-2008-7156","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-09-11","c5h4rsrjctqqjg1udtyxxekac","Public","","","R6Smrj4Gd1K"
"5490-2773-2078","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2018-11-30","54pi6dirauiqk20ougnfis25l","Public","","","j4X9QhMpeb"
"5494-6735-3873","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-01-07","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4k81KVz1kU6"
"5494-6735-3873","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-01-07","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4k81KVz1kU6"
"5494-6735-3873","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-01-07","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4k81KVz1kU6"
"5494-6781-9041","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-07-03","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","W7deSSzDAfc"
"5494-6781-9041","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-07-03","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","W7deSSzDAfc"
"5494-6781-9041","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-07-03","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","W7deSSzDAfc"
"5534-7093-4497","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-12-13","aiuhmjnu9qqdkztzj54s7nh15","Public","","","SWpMiPNvoU4"
"5545-6474-6658","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-05-24","9jm3n4pl2h59tpnsrilkg190w","Public","","","2KUp867XdZT"
"5546-8766-1757","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-02-12","ca1ah6au715l3h594zaw0hnd4","Public","","","AEYWi6sadqp"
"5570-6933-7455","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-01-23","6v1zb9yrtsigaykmxgr2y7557","Public","","","5PmvFgYYbgQ"
"5570-6933-7455","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-01-20","aiuhmjnu9qqdkztzj54s7nh15","Public","","","5PmvFgYYbgQ"
"5595-1373-9912","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-02-07","ca1ah6au715l3h594zaw0hnd4","Public","","","2GXAGzFE9Sx"
"5641-2363-6464","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-09-08","aiuhmjnu9qqdkztzj54s7nh15","Public","","","e9at3Wva2v6"
"5641-3904-1557","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-07-01","ca1ah6au715l3h594zaw0hnd4","Public","","","UwuFeDHmxDB"
"5682-9559-9357","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-07-12","9jm3n4pl2h59tpnsrilkg190w","Public","","","GC1eYkSceJ1"
"5682-9559-9357","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-07-11","6rw8j5r6act8h2gebd9t58tgv","Public","","","GC1eYkSceJ1"
"5682-9559-9357","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-07-25","6v1zb9yrtsigaykmxgr2y7557","Public","","","GC1eYkSceJ1"
"5682-9559-9357","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-08-06","aiuhmjnu9qqdkztzj54s7nh15","Public","","","GC1eYkSceJ1"
"5683-8684-3263","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-05-21","aiuhmjnu9qqdkztzj54s7nh15","Public","","","8rF7DmbyXXU"
"5701-4667-7134","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-10-11","9jm3n4pl2h59tpnsrilkg190w","Public","","","5z3G67hmPGr"
"5723-9975-2450","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-04-02","9jm3n4pl2h59tpnsrilkg190w","Public","","","Q5GtF8Yweep"
"5732-3695-0194","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2019-04-08","av5vh3shzny6l5b8xrh9a9y3q","Public","","","MCNq2v58dK9"
"5732-3695-0194","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-12-04","aiuhmjnu9qqdkztzj54s7nh15","Public","","","MCNq2v58dK9"
"5805-3755-5705","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2017-10-13","9jm3n4pl2h59tpnsrilkg190w","Public","","","631jUtZ121o"
"5805-3755-5705","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-06-15","6v1zb9yrtsigaykmxgr2y7557","Public","","","631jUtZ121o"
"5805-3755-5705","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-04-07","c5h4rsrjctqqjg1udtyxxekac","Public","","","631jUtZ121o"
"5805-3755-5705","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-06-15","aiuhmjnu9qqdkztzj54s7nh15","Public","","","631jUtZ121o"
"5851-3891-6498","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-09-10","aiuhmjnu9qqdkztzj54s7nh15","Public","","","38Cwbba8zbZ"
"5861-7439-6773","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-01-24","6rw8j5r6act8h2gebd9t58tgv","Public","","","fV7oJiui2kn"
"5867-7192-5511","Informatica Intelligent Cloud Services for Amazon S3 (Linux)","931fad0c-e19b-474e-9557-29e74bd6fc27","8pk9jnbu0enm9q1ynwky43faf","2017-04-18","8pk9jnbu0enm9q1ynwky43faf","Public","","","6HcUBGmAW1y"
"5871-1503-4237","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2020-01-15","av5vh3shzny6l5b8xrh9a9y3q","Public","","","YN8Ut6UZb8i"
"5872-6736-4507","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-12-05","aiuhmjnu9qqdkztzj54s7nh15","Public","","","A4XArC8aEvt"
"5893-1213-2456","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-01-31","9jm3n4pl2h59tpnsrilkg190w","Public","","","A4XArC8aEvt"
"5893-1213-2456","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-01-30","aiuhmjnu9qqdkztzj54s7nh15","Public","","","A4XArC8aEvt"
"5903-0598-0308","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-02-07","6rw8j5r6act8h2gebd9t58tgv","Public","","","JmBaZ2uAD4k"
"5906-8342-1616","Informatica Intelligent Cloud Services for Amazon Redshift (Linux)","ef440c28-5103-44dd-a41c-5cbba026ef75","e5xzlw84zmzlcp8r4c9r1g2ut","2016-12-03","e5xzlw84zmzlcp8r4c9r1g2ut","Public","","","f8jThhjXibG"
"5906-8342-1616","Informatica Intelligent Cloud Services for Amazon Redshift (Windows)","0a71e91c-6e27-4a10-bef5-4fab2e62077f","m9eja37p2i36km8s4q7gnofz","2016-08-01","m9eja37p2i36km8s4q7gnofz","Public","","","f8jThhjXibG"
"5932-0872-1381","RulePoint","1a4ee925-a954-49a2-bd52-5e4779269ec1","1k2j9pbb85md8ewhyfk10qnr5","2016-04-21","1k2j9pbb85md8ewhyfk10qnr5","Public","","","SnKv6XqwikC"
"5950-5254-4253","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-04-16","aiuhmjnu9qqdkztzj54s7nh15","Public","","","3HAM9EZc1g4"
"5954-2515-4981","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-03-24","6v1zb9yrtsigaykmxgr2y7557","Public","","","gnR4LB5HV21"
