"Customer AWS Account Number","Product Title","Product Id","Product Code","Subscription Start Date","Offer ID","Offer Visibility","Solution Title","Solution ID","Payer Reference ID","Reseller Account Id","Reseller Account Name","Customer Reference ID"
"5428-5700-0999","Informatica Intelligent Cloud Services Secure Agent Windows (BYOL)","215b1383-16d0-4c02-bff2-22910f6cf62b","1z39kfmcs0y09y643qvb8pwrv","2020-06-07","1z39kfmcs0y09y643qvb8pwrv","Public","","","RjapDh8jjsS","","","RjapDh8jjsS"
"5429-7951-4954","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-08-19","aiuhmjnu9qqdkztzj54s7nh15","Public","","","8EApGEJ27Ep","","","8EApGEJ27Ep"
"5431-6288-4131","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-05-24","aiuhmjnu9qqdkztzj54s7nh15","Public","","","9LXWgUrEhH7","","","5XT8LF7JzsN"
"5431-6288-4131","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-07-03","c5h4rsrjctqqjg1udtyxxekac","Public","","","9LXWgUrEhH7","","","5XT8LF7JzsN"
"5434-6311-6864","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-10-11","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21","","","MSXyfsBz9bC"
"5434-6311-6864","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-01-26","c5h4rsrjctqqjg1udtyxxekac","Public","","","gnR4LB5HV21","","","MSXyfsBz9bC"
"5434-6311-6864","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-10-11","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21","","","MSXyfsBz9bC"
"5473-7403-6083","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-02-24","6rw8j5r6act8h2gebd9t58tgv","Public","","","JaUrctZvzKk","","","A1qFXwjt252"
"5490-2773-2078","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2018-11-30","54pi6dirauiqk20ougnfis25l","Public","","","j4X9QhMpeb","","","MN43azh6YX5"
"5494-6735-3873","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-01-07","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4k81KVz1kU6","","","4k81KVz1kU6"
"5494-6735-3873","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-01-07","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4k81KVz1kU6","","","4k81KVz1kU6"
"5494-6735-3873","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-01-07","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4k81KVz1kU6","","","4k81KVz1kU6"
"5494-6781-9041","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-07-03","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","W7deSSzDAfc","","","W7deSSzDAfc"
"5494-6781-9041","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-07-03","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","W7deSSzDAfc","","","W7deSSzDAfc"
"5494-6781-9041","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-07-03","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","W7deSSzDAfc","","","W7deSSzDAfc"
"5494-6781-9041","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-08-21","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","W7deSSzDAfc","","","W7deSSzDAfc"
"5494-6781-9041","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-08-21","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","W7deSSzDAfc","","","W7deSSzDAfc"
"5534-7093-4497","Informatica Intelligent Cloud Services Secure Agent Windows (BYOL)","215b1383-16d0-4c02-bff2-22910f6cf62b","1z39kfmcs0y09y643qvb8pwrv","2020-06-12","1z39kfmcs0y09y643qvb8pwrv","Public","","","SWpMiPNvoU4","","","SWpMiPNvoU4"
"5534-7093-4497","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-12-13","aiuhmjnu9qqdkztzj54s7nh15","Public","","","SWpMiPNvoU4","","","SWpMiPNvoU4"
"5545-6474-6658","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-05-24","9jm3n4pl2h59tpnsrilkg190w","Public","","","7RqQZjwMuua","","","2KUp867XdZT"
"5546-8766-1757","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-02-12","ca1ah6au715l3h594zaw0hnd4","Public","","","AEYWi6sadqp","","","AEYWi6sadqp"
"5567-6961-8940","Informatica PowerCenter For Red Hat Linux (BYOL)","04f08e4e-14f2-4ac5-989b-c8fd9cca78bc","aj03qvcbozufu56ew0u6rd18","2020-10-26","offer-xapgcenbipixa","Public","Informatica PowerCenter","43d46f61-bf29-4c69-a6f1-fb1f44fb9523","fAAcQc8xCYb","","","fAAcQc8xCYb"
"5567-6961-8940","Informatica PowerCenter For Windows (BYOL)","e763105f-570f-4fab-801c-b255825c5d0d","dp5h2ve0q5lhriobf38bhu0wd","2020-10-26","offer-xapgcenbipixa","Public","Informatica PowerCenter","43d46f61-bf29-4c69-a6f1-fb1f44fb9523","fAAcQc8xCYb","","","fAAcQc8xCYb"
"5570-6933-7455","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-01-20","aiuhmjnu9qqdkztzj54s7nh15","Public","","","5PmvFgYYbgQ","","","MoAoWVwvrS2"
"5570-6933-7455","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-01-23","6v1zb9yrtsigaykmxgr2y7557","Public","","","5PmvFgYYbgQ","","","MoAoWVwvrS2"
"5595-1071-2413","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-07-28","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","i7BE7tsWtd3","","","i7BE7tsWtd3"
"5595-1071-2413","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-07-28","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","i7BE7tsWtd3","","","i7BE7tsWtd3"
"5595-1373-9912","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-02-07","ca1ah6au715l3h594zaw0hnd4","Public","","","2GXAGzFE9Sx","","","Gv6bELPddjV"
"5595-3789-8741","Informatica Intelligent Cloud Services Secure Agent Windows (BYOL)","215b1383-16d0-4c02-bff2-22910f6cf62b","1z39kfmcs0y09y643qvb8pwrv","2020-04-17","1z39kfmcs0y09y643qvb8pwrv","Public","","","fPS7J4BMvSJ","","","fPS7J4BMvSJ"
"5641-2363-6464","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-09-08","aiuhmjnu9qqdkztzj54s7nh15","Public","","","e9at3Wva2v6","","","e9at3Wva2v6"
"5641-3904-1557","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-07-01","ca1ah6au715l3h594zaw0hnd4","Public","","","UwuFeDHmxDB","","","UwuFeDHmxDB"
"5682-9559-9357","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-07-25","6v1zb9yrtsigaykmxgr2y7557","Public","","","GC1eYkSceJ1","","","GC1eYkSceJ1"
"5682-9559-9357","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-07-12","9jm3n4pl2h59tpnsrilkg190w","Public","","","GC1eYkSceJ1","","","GC1eYkSceJ1"
"5682-9559-9357","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-08-06","aiuhmjnu9qqdkztzj54s7nh15","Public","","","GC1eYkSceJ1","","","GC1eYkSceJ1"
"5682-9559-9357","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-07-11","6rw8j5r6act8h2gebd9t58tgv","Public","","","GC1eYkSceJ1","","","GC1eYkSceJ1"
"5683-8684-3263","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-05-21","aiuhmjnu9qqdkztzj54s7nh15","Public","","","8rF7DmbyXXU","","","h8bfjz55Vgv"
"5701-4667-7134","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-10-11","9jm3n4pl2h59tpnsrilkg190w","Public","","","5z3G67hmPGr","","","5z3G67hmPGr"
"5805-3755-5705","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2017-10-13","9jm3n4pl2h59tpnsrilkg190w","Public","","","631jUtZ121o","","","631jUtZ121o"
"5805-3755-5705","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-04-07","c5h4rsrjctqqjg1udtyxxekac","Public","","","631jUtZ121o","","","631jUtZ121o"
"5805-3755-5705","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-06-15","aiuhmjnu9qqdkztzj54s7nh15","Public","","","631jUtZ121o","","","631jUtZ121o"
"5805-3755-5705","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-06-15","6v1zb9yrtsigaykmxgr2y7557","Public","","","631jUtZ121o","","","631jUtZ121o"
"5851-3891-6498","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-09-10","aiuhmjnu9qqdkztzj54s7nh15","Public","","","38Cwbba8zbZ","","","DoQDwXSqm35"
"5861-7439-6773","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-01-24","6rw8j5r6act8h2gebd9t58tgv","Public","","","fV7oJiui2kn","","","M6knibFMB44"
"5871-1503-4237","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2020-01-15","av5vh3shzny6l5b8xrh9a9y3q","Public","","","YN8Ut6UZb8i","","","YN8Ut6UZb8i"
"5872-6736-4507","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-12-05","aiuhmjnu9qqdkztzj54s7nh15","Public","","","A4XArC8aEvt","","","TuC7VxSrEhR"
"5893-1213-2456","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-01-31","9jm3n4pl2h59tpnsrilkg190w","Public","","","A4XArC8aEvt","","","7bWDVgnqcYy"
"5893-1213-2456","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-01-30","aiuhmjnu9qqdkztzj54s7nh15","Public","","","A4XArC8aEvt","","","7bWDVgnqcYy"
"5903-0598-0308","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-02-07","6rw8j5r6act8h2gebd9t58tgv","Public","","","JmBaZ2uAD4k","","","JmBaZ2uAD4k"
"5906-8342-1616","Informatica Intelligent Cloud Services for Amazon Redshift (Linux)","ef440c28-5103-44dd-a41c-5cbba026ef75","e5xzlw84zmzlcp8r4c9r1g2ut","2016-12-03","e5xzlw84zmzlcp8r4c9r1g2ut","Public","","","f8jThhjXibG","","","f8jThhjXibG"
"5906-8342-1616","Informatica Intelligent Cloud Services for Amazon Redshift (Windows)","0a71e91c-6e27-4a10-bef5-4fab2e62077f","m9eja37p2i36km8s4q7gnofz","2016-08-01","m9eja37p2i36km8s4q7gnofz","Public","","","f8jThhjXibG","","","f8jThhjXibG"
"5924-0461-8606","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-04-20","aj2unw04iokvt8qfnv02nq485","Public","","","H716aPq55r","","","H716aPq55r"
"5924-0461-8606","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-04-22","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","H716aPq55r","","","H716aPq55r"
"5924-0461-8606","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-04-22","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","H716aPq55r","","","H716aPq55r"
"5932-0872-1381","RulePoint","1a4ee925-a954-49a2-bd52-5e4779269ec1","1k2j9pbb85md8ewhyfk10qnr5","2016-04-21","1k2j9pbb85md8ewhyfk10qnr5","Public","","","SnKv6XqwikC","","","SnKv6XqwikC"
"5936-7736-5870","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-10-21","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","QmwJsHkkrF6","","","QmwJsHkkrF6"
"5936-7736-5870","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-10-21","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","QmwJsHkkrF6","","","QmwJsHkkrF6"
"5936-7736-5870","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-10-21","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","QmwJsHkkrF6","","","QmwJsHkkrF6"
"5950-5254-4253","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-04-16","aiuhmjnu9qqdkztzj54s7nh15","Public","","","3HAM9EZc1g4","","","FgKW7NQvkFf"
"5954-2515-4981","Informatica Data Engineering Integration - Rhel","f180f4ab-37b7-432e-a915-7ec9eedf1792","eapp2z03aqatritnmgwgwypw2","2020-08-14","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","gnR4LB5HV21","","","2fDwpKgmrKc"
"5954-2515-4981","Informatica Data Engineering Integration - Bastion","a7e3b4dd-4c4c-4942-8049-e17435079a0f","9xtjluufbuozsudvpqec7e8lr","2020-08-14","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","gnR4LB5HV21","","","2fDwpKgmrKc"
"5954-2515-4981","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-01-17","aiuhmjnu9qqdkztzj54s7nh15","Public","","","gnR4LB5HV21","","","2fDwpKgmrKc"
"5954-2515-4981","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-03-24","6v1zb9yrtsigaykmxgr2y7557","Public","","","gnR4LB5HV21","","","2fDwpKgmrKc"
"5973-9667-6113","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-09-04","6v1zb9yrtsigaykmxgr2y7557","Public","","","XAhgKD1XKaf","","","QCCdy8vZugr"
"5973-9667-6113","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-08-20","ca1ah6au715l3h594zaw0hnd4","Public","","","XAhgKD1XKaf","","","QCCdy8vZugr"
"5994-5174-3862","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2019-10-03","6v1zb9yrtsigaykmxgr2y7557","Public","","","dyGpsZr3cg1","","","e69tXcRwPDZ"
"5994-5174-3862","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2019-08-31","av5vh3shzny6l5b8xrh9a9y3q","Public","","","dyGpsZr3cg1","","","e69tXcRwPDZ"
"5994-5174-3862","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2019-08-31","54pi6dirauiqk20ougnfis25l","Public","","","dyGpsZr3cg1","","","e69tXcRwPDZ"
"6004-4938-2938","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-11-01","aj2unw04iokvt8qfnv02nq485","Public","","","2armKxvB9AN","","","2armKxvB9AN"
"6012-1711-3095","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-11-09","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","DBLmZHZTcsw","","","DBLmZHZTcsw"
"6012-1711-3095","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-11-09","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","DBLmZHZTcsw","","","DBLmZHZTcsw"
"6028-9454-5240","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-12-13","6rw8j5r6act8h2gebd9t58tgv","Public","","","418S5FrCdc1","","","418S5FrCdc1"
"6028-9454-5240","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-12-12","9jm3n4pl2h59tpnsrilkg190w","Public","","","418S5FrCdc1","","","418S5FrCdc1"
"6042-2045-4144","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-02-21","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","HKx7PgTchdg","","","HKx7PgTchdg"
"6042-2045-4144","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-02-21","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","HKx7PgTchdg","","","HKx7PgTchdg"
"6057-6857-4444","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-02-19","6rw8j5r6act8h2gebd9t58tgv","Public","","","TWwxwzgDvqr","","","TWwxwzgDvqr"
"6083-4746-4514","Informatica Intelligent Cloud Services for Amazon Redshift (Windows)","0a71e91c-6e27-4a10-bef5-4fab2e62077f","m9eja37p2i36km8s4q7gnofz","2017-03-10","m9eja37p2i36km8s4q7gnofz","Public","","","NKA5KBc6aQS","","","NKA5KBc6aQS"
"6099-0574-3581","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-06-18","ca1ah6au715l3h594zaw0hnd4","Public","","","SBHAT1z1ZPn","","","S7TTHBHHSWL"
"6107-0042-4837","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-05-09","aiuhmjnu9qqdkztzj54s7nh15","Public","","","jhnTitqSBz8","","","jhnTitqSBz8"
"6180-5738-1738","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-06-04","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","RSsTnsDnuwe","","","CmMFBxFNCLr"
"6180-5738-1738","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-06-04","aj2unw04iokvt8qfnv02nq485","Public","","","RSsTnsDnuwe","","","CmMFBxFNCLr"
"6180-5738-1738","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-06-04","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","RSsTnsDnuwe","","","CmMFBxFNCLr"
"6181-4826-9374","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-02-14","9jm3n4pl2h59tpnsrilkg190w","Public","","","RPBcdYeQhPL","","","dC1iNfjahSo"
"6185-3571-0375","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-03-08","9jm3n4pl2h59tpnsrilkg190w","Public","","","VM5TbitNKa6","","","VM5TbitNKa6"
"6185-3571-0375","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-03-08","aiuhmjnu9qqdkztzj54s7nh15","Public","","","VM5TbitNKa6","","","VM5TbitNKa6"
"6200-1587-7702","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-11-27","aiuhmjnu9qqdkztzj54s7nh15","Public","","","BQ4fjafPq4j","","","BQ4fjafPq4j"
"6217-4122-5826","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2017-05-18","av5vh3shzny6l5b8xrh9a9y3q","Public","","","9eFQVhSTaCV","","","9eFQVhSTaCV"
"6218-7902-4480","Informatica Intelligent Cloud Services for Amazon S3 (Windows)","7b517034-1b8c-421e-95f1-342aa32e3f71","7atqwpehdvbkluv3ixp4u8fox","2017-10-19","7atqwpehdvbkluv3ixp4u8fox","Public","","","3tMzVG3973F","","","hkqkJKfwi5v"
"6224-4175-8376","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-07-23","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","5oMY69GBLzd","","","EgMP8VZtMm8"
"6224-4175-8376","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-07-23","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","5oMY69GBLzd","","","EgMP8VZtMm8"
"6237-6694-7228","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-07-15","9jm3n4pl2h59tpnsrilkg190w","Public","","","RKLYc5Eh3tD","","","JLFtKedfSXL"
"6240-0918-9359","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-11-13","aiuhmjnu9qqdkztzj54s7nh15","Public","","","QALKcVf2Q6H","","","9m6m8LS7GU1"
"6251-2018-8683","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-04-07","9jm3n4pl2h59tpnsrilkg190w","Public","","","9mLpTnWxfEX","","","UB5xXS5DDt1"
